ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
66547,-96.3128,39.220965,43,6535,$45192,2.68
66548,-96.76189,39.691428,20,981,$32333,2.39
66549,-96.4027,39.427973,13,1404,$32381,2.42
66550,-95.81926,39.654548,18,675,$42083,2.67
66552,-95.6202,39.585484,14,342,$26635,2.16
66554,-96.76807,39.472188,10,560,$37969,2.37
665HH,-96.06926,39.162521,,0,$0,0.00
665XX,-96.9036,39.262966,,0,$0,0.00
66603,-95.67547,39.0562,86,1876,$15723,2.05
66604,-95.71698,39.04045,90,23786,$37057,2.19
66605,-95.65057,39.013988,86,18886,$38151,2.61
66606,-95.71088,39.058177,86,12440,$34454,2.09
66607,-95.64805,39.044056,83,9770,$25282,2.64
66608,-95.66824,39.077066,83,5865,$28459,2.35
66609,-95.66869,38.988508,74,6963,$39413,2.31
66610,-95.79016,38.981849,64,6826,$73848,2.86
66611,-95.69791,39.0161,90,10033,$40983,2.09
66612,-95.68048,39.040333,90,2887,$16114,1.78
66614,-95.76058,39.015374,81,30241,$48016,2.30
66615,-95.88116,39.067174,37,1796,$53162,2.48
66616,-95.63808,39.065249,81,6420,$32767,2.45
66617,-95.63373,39.130354,66,8182,$59769,2.71
66618,-95.73302,39.126429,57,7569,$60354,2.77
66619,-95.6938,38.946977,77,3179,$39167,3.07
666HH,-95.71105,39.072766,,0,$0,0.00
66701,-94.73389,37.823295,41,12474,$31001,2.44
66710,-95.65671,37.551596,15,879,$27632,2.40
66711,-94.64895,37.644301,21,810,$26726,2.60
66712,-94.70622,37.547763,54,2075,$27699,2.28
66713,-94.7493,37.026091,57,6027,$28539,2.51
66714,-95.73246,37.628076,12,142,$20625,2.12
66716,-95.07064,37.916575,12,539,$26827,2.23
66717,-95.69833,37.705016,19,556,$36250,2.53
66720,-95.45681,37.666078,47,11758,$32218,2.40
66724,-94.82665,37.347065,44,957,$30758,2.53
66725,-94.87713,37.17473,30,6120,$29567,2.43
66732,-95.18806,37.799021,12,383,$40000,2.61
66733,-95.24755,37.594166,23,2332,$32093,2.44
66734,-94.82712,37.616393,13,242,$46563,2.20
66735,-94.70402,37.522439,59,396,$25625,2.51
66736,-95.84307,37.539672,21,4336,$29326,2.34
66738,-94.71256,38.01707,15,461,$28750,2.73
66739,-94.65462,37.091398,54,5830,$30609,2.51
66740,-95.3704,37.464733,16,420,$33603,2.76
66741,-94.65864,37.726754,15,238,$43264,2.29
66743,-94.86078,37.506616,33,4255,$37329,2.47
66746,-94.95144,37.66749,10,272,$37500,2.80
66748,-95.43453,37.802718,29,2851,$30625,2.41
66749,-95.39696,37.926666,52,8552,$31607,2.39
66751,-95.2947,37.918044,24,1023,$30000,2.71
66753,-95.00432,37.364275,13,1149,$32500,2.55
66754,-94.8929,38.017205,13,470,$23971,2.64
66755,-95.16769,37.933658,14,1205,$28971,2.43
66756,-94.63283,37.554735,44,1055,$30074,2.39
66757,-95.68301,37.420016,36,4027,$31824,2.48
66758,-95.56977,38.005429,11,288,$26875,2.50
66759,-95.93926,37.568611,78,50,$26250,2.78
66760,-94.62157,37.344142,60,95,$45750,2.44
66761,-95.56256,37.900385,11,275,$27250,2.57
66762,-94.70414,37.408511,64,24157,$27318,2.31
66763,-94.69089,37.455819,78,2868,$33942,2.35
66767,-94.69495,38.066976,20,533,$33125,2.31
66769,-94.89203,37.840828,17,563,$35625,2.80
66770,-94.71538,37.074648,64,1119,$39250,2.68
66771,-95.15953,37.500157,19,1047,$33672,2.75
66772,-95.18816,37.75459,11,263,$23750,2.63
66773,-94.82738,37.27522,31,884,$29432,2.51
66775,-95.14826,37.691117,11,237,$25156,2.42
66776,-95.48418,37.478331,17,1152,$35913,2.82
66777,-95.93877,37.777886,9,638,$21157,1.87
66778,-94.84372,37.000262,81,148,$22500,2.60
66779,-94.97219,37.848943,12,617,$34891,2.35
66780,-95.06279,37.603419,12,704,$27024,2.62
66781,-94.75259,37.300262,34,1535,$33098,2.59
66782,-94.92613,37.284559,68,271,$31875,2.56
66783,-95.7313,37.873778,14,2526,$25889,2.29
667HH,-95.12776,37.468325,,0,$0,0.00
66801,-96.19737,38.410549,57,30378,$32079,2.49
66830,-96.08822,38.614057,16,330,$41000,2.68
66833,-96.16386,38.672825,8,532,$38068,2.38
66834,-96.47367,38.862376,12,972,$35000,2.56
66835,-96.25854,38.513771,29,1369,$38942,2.66
66838,-96.78484,38.536957,5,178,$27083,2.05
66839,-95.74293,38.211108,32,4144,$40914,2.49
66840,-96.89128,38.064497,8,810,$34107,2.74
66842,-96.6635,38.018802,6,302,$38393,2.34
66843,-96.7723,38.224172,5,239,$33625,2.12
66845,-96.52969,38.344157,13,1200,$29148,2.25
66846,-96.49332,38.649811,17,4029,$31942,2.36
66849,-96.58982,38.877563,11,521,$31667,2.22
66850,-96.69377,38.395027,5,284,$34063,2.41
66851,-96.92826,38.228452,17,832,$29375,2.48
66852,-95.89506,38.078496,10,759,$32232,2.50
66853,-96.21272,38.000062,7,474,$35859,2.30
66854,-95.96861,38.281776,13,976,$33958,2.45
66856,-95.82627,38.427161,18,1611,$39524,2.53
66857,-95.63461,38.095388,15,980,$32596,2.46
66858,-96.95611,38.473549,11,509,$39659,2.68
66859,-96.96495,38.556941,10,173,$18125,2.31
66860,-96.16636,38.126728,12,1428,$31836,2.35
66861,-97.01769,38.359189,23,3397,$33359,2.38
66862,-96.51546,38.14969,3,166,$30875,1.98
66863,-96.07112,37.831349,14,67,$21118,2.31
66864,-95.98918,38.368683,20,559,$32614,2.65
66865,-96.20048,38.241502,17,1031,$40563,2.60
66866,-97.1049,38.175115,19,1916,$33348,2.45
66868,-95.97686,38.532132,12,847,$33750,2.61
66869,-96.50105,38.415712,12,882,$35250,2.51
66870,-96.00967,37.925128,6,238,$27625,2.38
66871,-95.62642,38.382581,16,1420,$35978,2.54
66872,-96.7381,38.79144,13,1066,$36208,2.46
668HH,-95.84331,38.275024,,0,$0,0.00
66901,-97.64627,39.568803,32,7018,$32356,2.30
66930,-97.49192,39.718857,7,173,$31875,2.47
66932,-98.92214,39.761524,7,231,$30625,2.48
66933,-96.87233,39.675346,9,376,$26944,2.24
66935,-97.62882,39.824657,25,2859,$30221,2.14
66936,-98.29452,39.908065,8,570,$21875,2.31
66937,-97.26296,39.594163,12,964,$25476,2.36
66938,-97.40544,39.594485,13,1105,$31532,2.32
66939,-97.90387,39.837438,11,731,$35446,2.48
66940,-97.44917,39.81884,10,397,$29808,2.17
66941,-98.44356,39.827165,6,309,$31667,2.12
66942,-97.99861,39.791338,6,280,$27344,1.97
66943,-96.96584,39.688224,10,551,$26250,2.14
66944,-97.30119,39.841886,7,281,$25313,2.25
66945,-96.88157,39.888945,17,1132,$34044,2.49
66946,-96.98907,39.968115,6,154,$31250,2.23
66948,-97.84512,39.609023,11,708,$35000,2.71
66949,-98.1852,39.652106,11,730,$32000,2.25
66951,-99.03877,39.792636,12,866,$30357,2.48
66952,-98.58669,39.835476,6,696,$28375,2.24
66953,-97.10565,39.689909,15,736,$28929,2.44
66955,-97.3249,39.966106,8,144,$24375,2.47
66956,-98.20723,39.790935,11,1312,$30878,2.13
66958,-97.16491,39.883769,9,382,$25938,2.50
66959,-97.53242,39.933522,10,279,$30192,2.58
66960,-97.42125,39.934395,7,220,$22292,2.10
66962,-97.13435,39.618962,12,304,$39375,2.67
66963,-98.02958,39.633913,6,198,$29531,2.39
66964,-97.81023,39.931181,7,281,$27857,1.95
66966,-97.76394,39.776903,12,668,$30000,2.26
66967,-98.79561,39.794538,14,2395,$28464,2.23
66968,-97.06112,39.815522,20,1828,$30945,2.29
66970,-98.04227,39.936773,7,137,$26750,2.25
669HH,-97.66394,39.593013,,0,$0,0.00
669XX,-99.00134,39.966524,2,16,$54167,2.67
67001,-97.62602,37.779021,44,1170,$49063,3.49
67002,-97.11322,37.693585,68,9561,$58351,2.87
67003,-98.03857,37.144088,18,2914,$26136,2.27
67004,-97.76479,37.270346,14,998,$35069,2.53
67005,-97.02832,37.067387,57,16267,$31268,2.42
67008,-96.83153,37.454925,10,795,$40000,2.71
67009,-98.2478,37.233697,11,890,$32174,2.25
67010,-96.98154,37.68066,60,13199,$46259,2.67
67012,-96.53372,37.660135,4,14,$10000,1.08
67013,-97.29152,37.390809,40,3469,$49792,2.76
67016,-97.51828,37.886437,71,382,$40625,2.75
67017,-97.10839,37.818158,32,1746,$50134,2.70
67018,-97.87011,37.076529,6,152,$26875,2.38
67019,-96.78463,37.314208,13,964,$32171,2.49
67020,-97.67009,38.008128,20,1820,$37614,2.60
67021,-98.89487,37.784193,5,102,$21042,2.37
67022,-97.60783,37.062453,14,1815,$29276,2.22
67023,-96.6563,37.327404,6,262,$44375,2.57
67024,-96.48448,37.104057,9,1090,$31094,2.39
67025,-97.78765,37.647611,33,3629,$50082,2.85
67026,-97.49452,37.518342,42,4632,$52034,2.90
67028,-98.93544,37.469499,4,265,$33438,2.39
67029,-99.33386,37.259332,6,996,$29464,2.08
67030,-97.54135,37.787206,48,2349,$52656,3.35
67031,-97.65338,37.400431,26,2323,$42021,2.95
67035,-98.39643,37.655003,10,1142,$33056,2.46
67036,-97.87358,37.298982,7,146,$18333,2.12
67037,-97.25168,37.557434,73,22460,$60066,2.84
67038,-96.74261,37.150816,9,677,$36719,2.77
67039,-96.99851,37.513371,34,3597,$46689,2.76
67041,-97.12712,38.054115,79,238,$45417,3.17
67042,-96.84295,37.830417,50,17072,$35213,2.40
67045,-96.32434,37.854192,15,4129,$29153,2.31
67047,-96.07106,37.64248,9,756,$29524,2.04
67049,-97.84836,37.173305,7,93,$30833,2.58
67050,-97.6854,37.663743,41,1796,$51328,2.99
67051,-97.19239,37.104798,12,506,$39444,2.71
67052,-97.5739,37.651845,58,5790,$53438,3.12
67053,-97.34818,38.246972,70,591,$35156,2.53
67054,-99.29989,37.590146,13,1965,$30833,2.23
67056,-97.51391,38.007112,35,2627,$42770,2.53
67057,-98.67631,37.041728,4,224,$30000,1.96
67058,-98.03916,37.297898,17,2220,$33250,2.35
67059,-99.09672,37.658761,8,908,$32188,2.40
67060,-97.34785,37.552425,74,11760,$48463,2.80
67061,-98.37544,37.088979,6,246,$27292,2.80
67062,-97.43369,38.142541,61,4036,$44447,2.63
67063,-97.2149,38.347058,33,3845,$35183,2.41
67065,-98.54263,37.461079,8,266,$50179,2.86
67066,-98.75309,37.746879,9,289,$30000,2.43
67067,-97.27309,37.795395,67,1246,$62014,2.97
67068,-98.10612,37.618339,21,4664,$39566,2.43
67070,-98.49343,37.037218,14,1260,$32813,2.29
67071,-98.83859,37.316336,2,116,$42788,2.19
67072,-96.59796,37.561112,6,417,$32813,2.66
67073,-97.31612,38.376681,17,338,$40341,2.91
67074,-96.7069,37.686034,14,1537,$44583,2.63
670HH,-97.02076,37.53146,,0,$0,0.00
670XX,-96.5853,37.288402,1,9,$41250,3.00
67101,-97.46797,37.775593,62,2570,$52000,2.91
67102,-96.75924,37.043519,5,53,$43750,2.52
67103,-97.55569,37.26475,13,324,$58281,2.72
67104,-98.60271,37.286936,14,2752,$34505,2.38
67105,-97.66554,37.251663,9,244,$43250,2.57
67106,-97.75943,37.447829,12,381,$41375,2.88
67107,-97.52828,38.193313,29,2776,$42109,2.46
67108,-97.67462,37.831684,30,1996,$46464,2.73
67109,-99.47609,37.581777,6,448,$36250,2.62
67110,-97.22813,37.474542,62,7595,$48949,2.69
67111,-97.927,37.625625,10,333,$28929,2.50
67112,-98.41625,37.442074,9,351,$34063,2.64
67114,-97.32301,38.051679,55,20781,$39974,2.49
67117,-97.34636,38.073865,85,1442,$36765,1.88
67118,-97.85183,37.460764,16,930,$42361,2.59
67119,-97.18161,37.253486,23,1675,$39205,2.51
67120,-97.3804,37.459433,35,1232,$53798,2.77
67122,-96.40529,37.629754,4,241,$58214,2.36
67123,-97.01424,37.946174,21,732,$40917,2.59
67124,-98.75395,37.642738,34,8036,$36078,2.33
67127,-99.505,37.196316,8,809,$29526,2.31
67128,-98.03132,37.436662,7,123,$37875,2.73
67131,-97.00329,37.42198,20,78,$27500,2.60
67132,-96.57856,37.813869,7,330,$35903,2.62
67133,-97.12422,37.573226,62,5912,$62000,3.06
67134,-98.68324,37.494728,9,376,$32917,2.59
67135,-97.44004,37.921185,35,3258,$46914,2.80
67137,-96.22324,37.647292,15,772,$31458,2.42
67138,-98.4143,37.253964,9,450,$31696,2.50
67140,-97.36563,37.065497,12,885,$37011,2.71
67142,-98.21585,37.468889,9,347,$32841,2.22
67143,-98.96044,37.363445,3,87,$21667,1.93
67144,-97.01478,37.804776,49,2952,$49861,2.76
67146,-97.10433,37.395382,28,1798,$41833,2.67
67147,-97.33059,37.853935,52,7942,$52650,2.80
67149,-97.62032,37.538257,20,843,$58906,2.62
67150,-98.20815,37.026317,2,14,$11250,1.27
67151,-97.2551,38.13467,25,569,$41818,2.68
67152,-97.41248,37.268972,41,10050,$36448,2.51
67154,-97.12193,37.963712,25,1547,$52125,2.84
67155,-99.14365,37.34323,3,219,$27813,2.35
67156,-96.97886,37.256575,49,15190,$36589,2.43
67159,-98.30304,37.422585,6,154,$30417,2.44
671HH,-97.4068,37.460977,,0,$0,0.00
67202,-97.33362,37.686992,81,938,$17384,1.22
67203,-97.36237,37.703932,94,30846,$34345,2.16
67204,-97.35764,37.754443,83,20295,$41181,2.57
67205,-97.42917,37.738348,74,8373,$75070,3.04
67206,-97.23167,37.703247,84,13388,$64258,2.37
67207,-97.23289,37.669803,88,22734,$43251,2.25
67208,-97.28114,37.701997,92,19476,$34291,2.33
67209,-97.43721,37.67129,80,12751,$56033,2.66
67210,-97.26653,37.638946,79,11245,$36657,3.10
67211,-97.31918,37.667175,93,20684,$29794,2.25
67212,-97.4343,37.700632,93,45685,$52022,2.58
67213,-97.36205,37.669067,92,21654,$28541,2.30
67214,-97.31777,37.705384,91,17648,$21119,2.55
67215,-97.42398,37.626676,65,4212,$59028,2.93
67216,-97.31752,37.619858,86,25277,$36691,2.64
67217,-97.36312,37.62421,87,30128,$39874,2.55
67218,-97.27953,37.670092,94,23396,$32153,2.17
67219,-97.31998,37.765919,78,10488,$34594,2.77
67220,-97.27841,37.745561,84,12313,$50972,2.65
67226,-97.23116,37.750904,74,14922,$67206,2.56
67230,-97.1706,37.683392,74,6279,$93593,2.89
67233,-97.33449,37.568951,,0,$0,0.00
67235,-97.49591,37.692778,75,6207,$80472,3.15
672HH,-97.36545,37.69278,,0,$0,0.00
67301,-95.72899,37.216856,49,13664,$33359,2.38
67330,-95.3039,37.180641,30,1545,$36190,2.57
67332,-95.22271,37.051587,17,285,$32321,2.94
67333,-95.91617,37.021498,44,2925,$33103,2.47
67334,-96.17846,37.026172,75,75,$19583,2.21
67335,-95.54723,37.278991,32,3642,$30735,2.46
67336,-95.08366,37.047431,24,1728,$25391,2.24
67337,-95.61814,37.041838,57,14303,$28915,2.32
67340,-95.70982,37.058083,84,413,$27708,2.39
67341,-95.41692,37.347626,20,331,$27857,2.35
67342,-95.35601,37.059559,19,981,$37063,2.40
67344,-95.93172,37.279439,9,967,$31000,2.59
67345,-96.19019,37.37477,8,180,$29167,2.31
67346,-96.43369,37.326384,8,443,$26442,2.39
67347,-95.94261,37.103604,13,439,$30795,2.36
67349,-96.26594,37.479165,11,1193,$28625,2.23
67351,-95.58248,37.135671,14,401,$35417,2.48
67352,-96.07026,37.376701,10,651,$23523,2.36
67353,-96.29966,37.337559,16,679,$27857,2.15
67354,-95.41004,37.200877,18,717,$28036,2.46
67355,-96.01065,37.053112,16,253,$30450,2.53
67356,-95.13679,37.182538,28,3031,$30024,2.40
67357,-95.25835,37.339913,52,13995,$31077,2.35
67360,-96.09054,37.074399,14,429,$24479,2.23
67361,-96.22088,37.107867,15,2185,$27139,2.29
67363,-95.71843,37.327608,36,66,$40556,2.64
67364,-95.82168,37.035742,74,236,$27750,2.59
673HH,-95.46256,37.281807,,0,$0,0.00
673XX,-96.48504,37.362848,1,6,$4583,1.50
67401,-97.61553,38.827875,66,49291,$37008,2.41
67410,-97.21974,38.94112,35,10041,$37103,2.40
67416,-97.59811,38.674468,23,1230,$42750,2.81
67417,-97.54588,39.433975,6,200,$35625,2.25
67418,-98.04616,39.18871,6,243,$35000,2.15
67420,-98.07736,39.440546,16,5023,$35745,2.32
67422,-97.58944,39.03407,23,1145,$45250,2.72
67423,-97.97922,38.980027,9,392,$24559,2.55
67425,-97.9286,38.813761,8,752,$37546,2.51
67427,-98.39639,38.50978,12,470,$35568,2.49
67428,-97.4179,38.369576,19,1601,$36897,2.60
67430,-98.43768,39.520894,10,774,$29306,2.16
67431,-97.01426,38.959448,24,2237,$42286,2.47
67432,-97.15521,39.341513,23,6221,$35156,2.32
67436,-97.73798,39.26795,12,793,$37426,2.53
67437,-98.55592,39.50357,17,1289,$24659,2.13
67438,-97.27115,38.499781,8,299,$32059,2.56
67439,-98.22729,38.744056,20,3572,$37434,2.28
67441,-97.11392,38.894257,30,1098,$35161,2.54
67442,-97.75006,38.660286,9,192,$26923,2.16
67443,-97.5323,38.372202,24,1582,$42639,2.78
67444,-98.13921,38.527035,7,559,$26471,2.13
67445,-97.82635,39.367111,11,700,$29545,2.11
67446,-98.30311,39.503154,10,742,$35000,2.35
67447,-96.99138,39.475173,9,354,$33250,2.48
67448,-97.40005,38.657542,11,1416,$39688,2.74
67449,-96.9213,38.677306,26,3293,$31367,2.27
67450,-98.43104,38.61616,17,646,$31518,2.35
67451,-97.12006,38.689794,12,1010,$31154,2.39
67452,-98.38456,39.229204,5,238,$25625,2.22
67454,-98.13732,38.703443,21,652,$31902,2.20
67455,-98.17577,39.034792,12,2105,$31814,2.23
67456,-97.67156,38.590743,35,4571,$40868,2.38
67457,-98.00626,38.40198,14,888,$33594,2.55
67458,-97.30595,39.171661,8,200,$27014,2.13
67459,-98.33675,38.57504,7,233,$40357,2.51
67460,-97.67719,38.367298,50,15943,$42049,2.47
67464,-97.89512,38.590489,14,972,$36027,2.41
67466,-97.47177,39.342965,10,833,$26667,2.31
67467,-97.70794,39.131275,16,2975,$35452,2.35
67468,-97.22526,39.459244,11,360,$33182,2.88
67470,-97.51115,38.891137,18,626,$44167,2.88
67473,-98.7059,39.409385,12,1966,$29603,2.28
67474,-98.70225,39.579664,6,247,$29167,2.42
67475,-97.05274,38.596837,11,180,$36111,2.61
67478,-97.93323,39.384449,65,91,$25625,2.39
67480,-97.39924,38.950725,15,1713,$42692,2.58
67481,-98.40165,39.023406,8,709,$28906,2.40
67482,-97.25917,39.027261,56,104,$33750,2.60
67483,-97.15947,38.538684,10,428,$35156,2.58
67484,-97.83262,38.998387,12,931,$41607,2.60
67485,-98.50295,39.32071,8,444,$31250,2.66
67487,-97.04514,39.180886,19,1304,$35000,2.58
67490,-98.44972,38.817788,12,1073,$37708,2.33
67491,-97.89978,38.367098,10,403,$38333,2.63
67492,-96.95681,38.807138,17,334,$38000,2.63
674HH,-97.37069,38.903765,,0,$0,0.00
674XX,-97.84641,38.689649,,0,$0,0.00
67501,-97.92382,38.034292,63,27923,$29006,2.39
67502,-97.92901,38.094945,68,22989,$45113,2.38
67505,-97.93977,38.027185,79,2545,$29265,2.12
67510,-98.2248,37.992099,12,362,$41042,2.48
67511,-99.04195,38.442368,11,398,$37083,2.46
67512,-98.31958,38.238827,11,260,$36333,2.36
67513,-99.53907,38.446509,5,98,$13125,2.39
67514,-98.18758,37.876541,14,761,$33155,2.47
67515,-100.0553,38.674455,3,125,$36250,2.27
67516,-99.68699,38.400425,6,423,$31125,2.01
67518,-100.1681,38.427837,2,111,$35417,2.31
67519,-99.10018,37.947324,7,209,$25417,2.46
67520,-99.18943,38.573848,7,328,$37000,2.25
67521,-99.74865,38.618706,4,228,$37083,2.68
67522,-97.74843,38.122234,39,2082,$44018,2.78
67523,-99.54315,38.200452,5,377,$38194,2.34
67524,-98.37397,38.360414,18,688,$33977,2.61
67525,-98.56309,38.555566,16,1232,$32031,2.58
67526,-98.56206,38.347872,23,2793,$30766,2.36
67529,-99.2477,38.070818,8,473,$38977,2.85
67530,-98.78495,38.363151,53,19285,$33422,2.40
67543,-97.79101,37.898787,28,1968,$41548,2.63
67544,-98.76647,38.562172,22,3686,$29299,2.37
67545,-98.64733,38.15141,9,259,$27679,2.27
67546,-97.80321,38.224457,25,2650,$41332,2.69
67547,-99.43134,37.918313,12,2059,$29539,2.17
67548,-99.3193,38.560733,21,1555,$31523,2.26
67550,-99.12757,38.179418,23,5938,$34180,2.24
67552,-99.23229,37.876262,8,811,$35000,2.81
67553,-99.32063,38.654948,76,72,$21875,1.64
67554,-98.2025,38.356474,29,4520,$35833,2.46
67556,-99.52232,38.589291,5,416,$37361,2.19
67557,-98.95861,37.934689,10,746,$31641,2.54
67559,-99.44681,38.41473,3,69,$25833,1.82
67560,-99.92623,38.443723,10,1863,$32171,2.21
67561,-98.08848,38.137119,31,1699,$33164,2.68
67563,-99.5607,37.861674,8,419,$40278,2.55
67564,-98.93228,38.526757,8,347,$31389,2.22
67565,-99.04206,38.587486,11,529,$26250,2.37
67566,-98.10292,37.953609,13,538,$31979,2.59
67567,-98.97857,38.262021,12,775,$38393,2.92
67568,-98.31658,38.006382,9,301,$32813,2.45
67570,-97.98232,37.784834,15,1345,$34708,2.56
67572,-99.90599,38.660733,7,539,$34861,2.14
67573,-98.41673,38.278487,6,170,$30000,1.98
67574,-99.40331,38.193997,8,299,$35625,2.47
67575,-99.26299,38.445884,7,505,$31905,2.08
67576,-98.79487,38.014216,11,1985,$33438,2.36
67578,-98.59126,37.976752,12,1658,$30482,2.25
67579,-98.20223,38.19784,22,3385,$35871,2.41
67581,-98.41303,37.967166,10,559,$31484,2.62
67583,-98.45617,37.804591,9,1175,$28147,2.31
67584,-100.1925,38.669493,5,387,$30000,2.58
675HH,-98.0527,38.111458,,0,$0,0.00
675XX,-98.57594,38.216899,,0,$0,0.00
67601,-99.3256,38.881082,48,23047,$32482,2.34
67621,-99.1323,39.792611,12,441,$27891,2.35
67622,-99.72472,39.891365,9,664,$27500,2.40
67623,-98.95757,39.461403,4,295,$33194,2.02
67625,-99.6856,39.360896,7,309,$24028,2.16
67626,-98.70905,38.86913,5,179,$31250,2.01
67628,-98.96837,39.647706,6,105,$57727,2.50
67629,-100.1754,39.707176,4,156,$35357,2.36
67631,-100.0872,39.028141,4,265,$17411,2.17
67632,-99.60749,39.336054,10,254,$27500,2.51
67634,-98.60427,38.834958,7,334,$31544,2.27
67635,-100.4513,39.610945,5,206,$24911,2.48
67637,-99.60136,38.933306,12,2480,$30392,2.36
67638,-98.84529,39.640967,7,225,$27500,1.97
67639,-99.30712,39.652794,7,202,$38523,2.49
67640,-99.03432,38.878181,9,520,$25000,2.29
67642,-99.84561,39.360338,15,1937,$31316,2.25
67643,-100.2933,39.676204,5,320,$21736,2.25
67644,-99.14371,39.644576,8,317,$28125,2.44
67645,-99.91904,39.609655,5,670,$31731,2.37
67646,-99.59095,39.65573,7,740,$29276,2.23
67647,-99.53467,39.947283,8,345,$30833,2.78
67648,-98.55614,39.059815,7,609,$31071,2.23
67649,-98.69182,39.120158,8,366,$24130,2.12
67650,-100.0852,39.359896,4,332,$35208,2.27
67651,-99.04019,39.202987,7,631,$26964,2.43
67653,-100.2073,39.907372,4,349,$27206,2.22
67654,-99.93288,39.822766,18,4439,$31140,2.24
67656,-99.75144,38.989828,5,248,$41429,2.99
67657,-99.61488,39.22742,7,410,$29688,2.17
67658,-98.91518,39.118835,4,142,$30833,2.37
67659,-99.98756,39.301053,4,131,$33125,2.18
67660,-99.18151,38.704467,8,54,$21875,1.64
67661,-99.32853,39.799834,14,3585,$37679,2.30
67663,-99.31689,39.212784,15,2818,$30720,2.39
67664,-99.56003,39.823946,7,281,$37250,2.23
67665,-98.8672,38.866551,23,5361,$30155,2.25
67667,-99.33117,38.711024,54,201,$38125,2.58
67669,-99.32579,39.436461,12,1980,$31197,2.27
67670,-99.45495,39.799148,25,55,$65500,2.62
67671,-99.15048,38.861194,17,1664,$33450,2.36
67672,-99.89944,39.015522,12,2502,$30429,2.22
67673,-98.79763,39.166845,5,127,$29688,2.35
67674,-99.07887,38.868064,13,78,$41875,3.00
67675,-99.09119,39.450984,6,262,$26442,2.28
676HH,-98.7163,38.989258,,0,$0,0.00
676XX,-99.25928,39.102309,1,18,$18750,1.80
67701,-101.0449,39.394701,22,6659,$37317,2.42
67730,-101.1109,39.810204,9,1788,$32564,2.19
67731,-101.5445,39.758864,5,771,$27500,2.19
67732,-101.3533,39.424782,5,549,$36563,2.52
67733,-101.5123,39.356075,3,223,$30357,2.69
67734,-100.8976,39.488765,5,201,$41667,2.64
67735,-101.7542,39.332837,15,6052,$33105,2.38
67736,-100.4609,38.882722,4,255,$32222,2.34
67737,-100.4774,39.117535,6,507,$32411,2.38
67738,-100.6456,39.042757,6,631,$40357,2.50
67739,-100.7869,39.893743,6,389,$25156,2.36
67740,-100.3861,39.356622,10,1903,$33917,2.41
67741,-102.0048,39.358034,6,433,$26875,2.58
67743,-101.2334,39.406853,4,213,$34643,2.70
67744,-100.9387,39.857038,5,298,$38125,2.71
67745,-101.3633,39.792736,4,332,$30577,2.17
67747,-101.0449,39.071265,3,187,$48000,2.31
67748,-100.8393,39.11329,11,2751,$32370,2.40
67749,-100.5387,39.832075,11,2621,$31716,2.23
67751,-100.3566,39.116982,9,286,$30357,2.27
67752,-100.2322,39.038252,11,1532,$32609,2.55
67753,-100.7488,39.40544,6,509,$39375,2.55
67756,-101.8217,39.773872,8,2374,$31370,2.33
67757,-100.5995,39.534756,6,467,$29554,2.22
67758,-101.7358,38.865428,7,1237,$34375,2.49
67761,-101.5094,38.912898,2,226,$27500,2.22
67762,-101.9908,38.930464,4,360,$32857,3.10
67764,-101.206,38.942421,3,440,$33125,2.63
677HH,-101.7113,39.895275,,0,$0,0.00
677XX,-100.9029,39.212962,1,82,$37500,2.73
67801,-100.0263,37.755267,48,29231,$37569,2.96
67831,-99.77662,37.196075,7,1218,$34671,2.34
67834,-99.63435,37.523175,9,969,$40380,2.46
67835,-100.3281,37.84899,11,2615,$40160,2.71
67836,-102.0083,38.043992,6,114,$40313,2.11
67837,-100.6751,37.554849,9,972,$39808,2.97
67838,-101.1257,38.039676,18,1303,$33229,3.15
67839,-100.4378,38.514924,7,1741,$35074,2.29
67840,-99.98904,37.040749,5,141,$23438,2.24
67841,-100.227,37.629346,8,355,$43750,2.84
67842,-99.74869,37.549041,6,482,$35221,2.58
67844,-100.2073,37.401983,8,891,$36071,2.38
67846,-100.825,37.976008,38,37593,$38087,3.07
67849,-99.73854,38.134219,6,408,$39688,2.50
67850,-100.623,38.591591,6,405,$41000,2.60
67851,-101.0154,38.089121,21,2641,$46385,3.35
67853,-100.498,37.842421,7,931,$38988,3.04
67854,-99.96701,38.080626,7,1427,$34457,2.53
67855,-101.6807,37.557733,9,2086,$39886,2.73
67857,-101.5325,37.974098,3,212,$37188,2.26
67859,-100.7521,37.23521,8,779,$38594,2.93
67860,-101.2722,37.995238,10,3148,$41732,2.84
67861,-101.3954,38.503037,8,2146,$33317,2.54
67862,-101.9116,37.585473,4,374,$43750,2.75
67863,-101.2209,38.551037,6,382,$38068,2.94
67864,-100.3446,37.21313,9,2219,$35321,2.49
67865,-99.96723,37.394383,7,1099,$32969,2.53
67867,-100.4623,37.586422,12,1656,$40052,2.88
67868,-100.6785,37.881899,28,104,$46042,3.47
67869,-100.5819,37.257151,9,1559,$38534,2.98
67870,-101.0078,37.496762,11,1923,$37037,2.87
67871,-100.9348,38.48461,12,5207,$40466,2.46
67876,-99.72579,37.845029,10,1242,$40313,2.75
67877,-100.8439,37.525821,13,2147,$39688,2.84
67878,-101.8078,38.022874,9,2384,$31630,2.52
67879,-101.7871,38.478369,7,1475,$34250,2.50
